year,odometer,grade_of_rust,accident_zone,severity_of_accident,is_flooded,component,ease_of_acces(0-2),time_in_minutes,success,vehicle_type
2008.0,263000,2.0,rear,2.0,0.0,bumper,1.0,68.3,0.0,combustion
2008.0,229000,2.0,side,2.0,0.0,door_front,1.0,96.0,0.0,combustion
2012.0,169000,2.0,none,2.0,0.0,door_rear,1.0,74.2,1.0,combustion
2008.0,241000,2.0,front,2.0,0.0,headlight,1.0,26.6,1.0,combustion
2013.0,169000,2.0,rear,2.0,0.0,mirror_side,1.0,20.8,1.0,combustion
2021.0,61000,2.0,side,2.0,0.0,radiator,1.0,71.0,1.0,combustion
2012.0,169000,2.0,none,2.0,0.0,seat_front,1.0,30.8,1.0,combustion
2014.0,162000,2.0,front,2.0,0.0,starter,1.0,62.2,0.0,combustion
2020.0,71000,2.0,rear,2.0,0.0,alternator,1.0,60.2,0.0,hybrid
2020.0,62000,2.0,side,2.0,0.0,battery,1.0,11.7,0.0,combustion
2012.0,169000,2.0,none,2.0,0.0,bumper,1.0,68.5,0.0,combustion
2015.0,152000,2.0,front,2.0,0.0,door_front,1.0,90.6,0.0,combustion
2020.0,71000,2.0,rear,2.0,0.0,door_rear,1.0,85.6,0.0,hybrid
2014.0,167000,2.0,side,2.0,0.0,headlight,1.0,23.9,0.0,combustion
2012.0,169000,2.0,none,2.0,0.0,mirror_side,1.0,22.1,0.0,combustion
2017.0,123000,2.0,front,2.0,0.0,radiator,1.0,76.6,0.0,combustion
2013.0,169000,2.0,rear,2.0,0.0,seat_front,1.0,32.7,0.0,combustion
2018.0,116000,2.0,side,2.0,0.0,starter,1.0,48.4,0.0,hybrid
2010.0,230000,2.0,none,2.0,0.0,alternator,1.0,52.5,1.0,combustion
2014.0,162000,2.0,front,2.0,0.0,battery,1.0,11.2,0.0,combustion
2011.0,226000,2.0,rear,2.0,0.0,bumper,1.0,65.0,0.0,combustion
2016.0,124000,2.0,side,2.0,0.0,door_front,1.0,83.4,0.0,combustion
2011.0,221000,2.0,none,2.0,0.0,door_rear,1.0,77.8,0.0,combustion
2013.0,184000,2.0,front,2.0,0.0,headlight,1.0,26.8,0.0,combustion
2020.0,71000,2.0,rear,2.0,0.0,mirror_side,1.0,24.4,1.0,hybrid
2009.0,229000,2.0,side,2.0,0.0,radiator,1.0,68.9,0.0,combustion
2016.0,147000,2.0,none,2.0,0.0,seat_front,1.0,31.3,0.0,combustion
2012.0,180000,2.0,front,2.0,0.0,starter,1.0,48.3,0.0,combustion
2014.0,152000,2.0,rear,2.0,0.0,alternator,1.0,57.6,0.0,combustion
2021.0,61000,2.0,side,2.0,0.0,battery,1.0,11.3,0.0,combustion
2016.0,147000,2.0,none,2.0,0.0,bumper,1.0,67.4,1.0,combustion
2018.0,94000,2.0,front,2.0,0.0,door_front,1.0,80.0,0.0,combustion
2019.0,91000,2.0,rear,2.0,0.0,door_rear,1.0,81.8,0.0,combustion
2020.0,62000,2.0,side,2.0,0.0,headlight,1.0,22.6,0.0,combustion
2020.0,66000,2.0,none,2.0,0.0,mirror_side,1.0,19.2,1.0,combustion
2019.0,80000,2.0,front,2.0,0.0,radiator,1.0,75.1,0.0,combustion
2011.0,226000,2.0,rear,2.0,0.0,seat_front,1.0,30.6,0.0,combustion
2014.0,167000,2.0,side,2.0,0.0,starter,1.0,46.5,0.0,combustion
2022.0,52000,2.0,none,2.0,0.0,alternator,1.0,50.4,0.0,combustion
2019.0,80000,2.0,front,2.0,0.0,battery,1.0,12.4,0.0,combustion
2010.0,203000,2.0,rear,2.0,0.0,bumper,1.0,67.7,0.0,combustion
2008.0,229000,2.0,side,2.0,0.0,door_front,1.0,88.5,0.0,combustion
2018.0,91000,2.0,none,2.0,0.0,door_rear,1.0,84.9,0.0,combustion
2021.0,70000,2.0,front,2.0,0.0,headlight,1.0,24.1,0.0,combustion
2022.0,29000,2.0,rear,2.0,0.0,mirror_side,1.0,19.3,0.0,combustion
2019.0,76000,2.0,side,2.0,0.0,radiator,1.0,68.7,0.0,combustion
2015.0,132000,2.0,none,2.0,0.0,seat_front,1.0,30.2,0.0,hybrid
2017.0,123000,2.0,front,2.0,0.0,starter,1.0,55.8,0.0,combustion
2018.0,98000,2.0,rear,2.0,0.0,alternator,1.0,54.3,0.0,combustion
2019.0,76000,2.0,side,2.0,0.0,battery,1.0,12.1,0.0,combustion
2018.0,91000,2.0,none,2.0,0.0,bumper,1.0,64.9,0.0,combustion
2016.0,143000,2.0,front,2.0,0.0,door_front,1.0,92.0,0.0,combustion
2016.0,142000,2.0,rear,2.0,0.0,door_rear,1.0,85.1,0.0,combustion
2020.0,62000,2.0,side,2.0,0.0,headlight,1.0,25.1,1.0,combustion
2021.0,55000,2.0,none,2.0,0.0,mirror_side,1.0,21.8,0.0,combustion
2017.0,123000,2.0,front,2.0,0.0,radiator,1.0,79.5,0.0,combustion
2021.0,81000,2.0,rear,2.0,0.0,seat_front,1.0,36.2,0.0,combustion
2018.0,116000,2.0,side,2.0,0.0,starter,1.0,46.3,0.0,hybrid
2018.0,91000,2.0,none,2.0,0.0,alternator,1.0,55.4,0.0,combustion
2012.0,180000,2.0,front,2.0,0.0,battery,1.0,11.4,0.0,combustion
2021.0,81000,2.0,rear,2.0,0.0,bumper,1.0,66.7,0.0,combustion
2022.0,60000,2.0,side,2.0,0.0,door_front,1.0,83.2,0.0,combustion
2016.0,147000,2.0,none,2.0,0.0,door_rear,1.0,83.3,0.0,combustion
2018.0,94000,2.0,front,2.0,0.0,headlight,1.0,26.4,0.0,combustion
2019.0,91000,2.0,rear,2.0,0.0,mirror_side,1.0,21.1,0.0,combustion
2018.0,116000,2.0,side,2.0,0.0,radiator,1.0,72.3,0.0,hybrid
2018.0,91000,2.0,none,2.0,0.0,seat_front,1.0,34.3,0.0,combustion
2014.0,162000,2.0,front,2.0,0.0,starter,1.0,47.5,0.0,combustion
2021.0,81000,2.0,rear,2.0,0.0,alternator,1.0,55.2,0.0,combustion
2018.0,116000,2.0,side,2.0,0.0,battery,1.0,13.6,0.0,hybrid
2011.0,221000,2.0,none,2.0,0.0,bumper,1.0,64.0,0.0,combustion
2008.0,241000,2.0,front,2.0,0.0,door_front,1.0,74.9,0.0,combustion
2011.0,226000,2.0,rear,2.0,0.0,door_rear,1.0,82.0,0.0,combustion
2022.0,60000,2.0,side,2.0,0.0,headlight,1.0,22.1,0.0,combustion
2014.0,160000,2.0,none,2.0,0.0,mirror_side,1.0,23.1,0.0,combustion
2016.0,143000,2.0,front,2.0,0.0,radiator,1.0,78.7,0.0,combustion
2019.0,91000,2.0,rear,2.0,0.0,seat_front,1.0,35.3,0.0,combustion
2015.0,163000,2.0,side,2.0,0.0,starter,1.0,49.7,1.0,combustion
2012.0,169000,2.0,none,2.0,0.0,alternator,1.0,57.0,0.0,combustion
2010.0,217000,2.0,front,2.0,0.0,battery,1.0,10.4,1.0,combustion
2008.0,263000,2.0,rear,2.0,0.0,bumper,1.0,64.5,0.0,combustion
2011.0,215000,2.0,side,2.0,0.0,door_front,1.0,90.1,0.0,hybrid
2011.0,221000,2.0,none,2.0,0.0,door_rear,1.0,83.7,1.0,combustion
2021.0,70000,2.0,front,2.0,0.0,headlight,1.0,25.6,1.0,combustion
2015.0,143000,2.0,rear,2.0,0.0,mirror_side,1.0,19.6,0.0,combustion
2014.0,167000,2.0,side,2.0,0.0,radiator,1.0,74.2,0.0,combustion
2019.0,97000,2.0,none,2.0,0.0,seat_front,1.0,28.1,0.0,combustion
2013.0,184000,2.0,front,2.0,0.0,starter,1.0,54.5,0.0,combustion
2009.0,224000,2.0,rear,2.0,0.0,alternator,1.0,55.3,0.0,hybrid
2009.0,229000,2.0,side,2.0,0.0,battery,1.0,11.7,0.0,combustion
2012.0,169000,2.0,none,2.0,0.0,bumper,1.0,69.3,0.0,combustion
2019.0,80000,2.0,front,2.0,0.0,door_front,1.0,86.0,0.0,combustion
2013.0,169000,2.0,rear,2.0,0.0,door_rear,1.0,80.2,0.0,combustion
2020.0,62000,2.0,side,2.0,0.0,headlight,1.0,23.8,0.0,combustion
2013.0,181000,2.0,none,2.0,0.0,mirror_side,1.0,23.6,1.0,combustion
2012.0,180000,2.0,front,2.0,0.0,radiator,1.0,86.1,0.0,combustion
2016.0,142000,2.0,rear,2.0,0.0,seat_front,1.0,29.9,0.0,combustion
2008.0,229000,2.0,side,2.0,0.0,starter,1.0,44.6,0.0,combustion
2018.0,91000,2.0,none,2.0,0.0,alternator,1.0,55.4,0.0,combustion
2019.0,80000,2.0,front,2.0,0.0,battery,1.0,11.5,0.0,combustion
2010.0,203000,2.0,rear,2.0,0.0,bumper,1.0,66.1,0.0,combustion
2011.0,215000,2.0,side,2.0,0.0,door_front,1.0,85.9,0.0,hybrid
2015.0,132000,2.0,none,2.0,0.0,door_rear,1.0,82.8,0.0,hybrid
2011.0,189000,2.0,front,2.0,0.0,headlight,1.0,26.3,0.0,combustion
2009.0,224000,2.0,rear,2.0,0.0,mirror_side,1.0,21.0,0.0,hybrid
2009.0,229000,2.0,side,2.0,0.0,radiator,1.0,72.1,0.0,combustion
2014.0,160000,2.0,none,2.0,0.0,seat_front,1.0,28.9,1.0,combustion
2008.0,241000,2.0,front,2.0,0.0,starter,1.0,53.0,0.0,combustion
2011.0,226000,2.0,rear,2.0,0.0,alternator,1.0,54.1,0.0,combustion
2011.0,215000,2.0,side,2.0,0.0,battery,1.0,12.4,0.0,hybrid
2018.0,91000,2.0,none,2.0,0.0,bumper,1.0,69.9,0.0,combustion
2020.0,84000,2.0,front,2.0,0.0,door_front,1.0,76.9,0.0,combustion
2013.0,169000,2.0,rear,2.0,0.0,door_rear,1.0,93.2,0.0,combustion
2018.0,116000,2.0,side,2.0,0.0,headlight,1.0,26.4,1.0,hybrid
2014.0,160000,2.0,none,2.0,0.0,mirror_side,1.0,22.9,0.0,combustion
2010.0,217000,2.0,front,2.0,0.0,radiator,1.0,81.5,0.0,combustion
2021.0,81000,2.0,rear,2.0,0.0,seat_front,1.0,34.3,0.0,combustion
2022.0,60000,2.0,side,2.0,0.0,starter,1.0,50.5,0.0,combustion
2014.0,160000,2.0,none,2.0,0.0,alternator,1.0,50.0,1.0,combustion
2017.0,123000,2.0,front,2.0,0.0,battery,1.0,12.7,1.0,combustion
2014.0,152000,2.0,rear,2.0,0.0,bumper,1.0,68.0,0.0,combustion
2013.0,171000,2.0,side,2.0,0.0,door_front,1.0,90.7,0.0,combustion
2008.0,249000,2.0,none,2.0,0.0,door_rear,1.0,75.9,0.0,combustion
2014.0,162000,2.0,front,2.0,0.0,headlight,1.0,25.2,1.0,combustion
2008.0,263000,2.0,rear,2.0,0.0,mirror_side,1.0,22.1,0.0,combustion
2009.0,229000,2.0,side,2.0,0.0,radiator,1.0,69.8,0.0,combustion
2017.0,128000,2.0,none,2.0,0.0,seat_front,1.0,31.7,0.0,combustion
2017.0,123000,2.0,front,2.0,0.0,starter,1.0,49.3,0.0,combustion
2022.0,29000,2.0,rear,2.0,0.0,alternator,1.0,54.0,0.0,combustion
2017.0,119000,2.0,side,2.0,0.0,battery,1.0,12.4,0.0,combustion
2011.0,221000,2.0,none,2.0,0.0,bumper,1.0,66.2,0.0,combustion
2016.0,143000,2.0,front,2.0,0.0,door_front,1.0,90.4,1.0,combustion
2008.0,263000,2.0,rear,2.0,0.0,door_rear,1.0,80.8,0.0,combustion
2013.0,171000,2.0,side,2.0,0.0,headlight,1.0,23.7,0.0,combustion
2010.0,230000,2.0,none,2.0,0.0,mirror_side,1.0,22.6,0.0,combustion
2019.0,80000,2.0,front,2.0,0.0,radiator,1.0,80.1,0.0,combustion
2015.0,143000,2.0,rear,2.0,0.0,seat_front,1.0,34.8,0.0,combustion
2021.0,61000,2.0,side,2.0,0.0,starter,1.0,44.0,0.0,combustion
2014.0,160000,2.0,none,2.0,0.0,alternator,1.0,56.1,1.0,combustion
2020.0,84000,2.0,front,2.0,0.0,battery,1.0,10.6,1.0,combustion
2020.0,71000,2.0,rear,2.0,0.0,bumper,1.0,68.5,0.0,hybrid
2017.0,119000,2.0,side,2.0,0.0,door_front,1.0,97.3,0.0,combustion
2013.0,181000,2.0,none,2.0,0.0,door_rear,1.0,86.3,1.0,combustion
2009.0,234000,2.0,front,2.0,0.0,headlight,1.0,27.7,0.0,hybrid
2019.0,91000,2.0,rear,2.0,0.0,mirror_side,1.0,20.9,0.0,combustion
2022.0,60000,2.0,side,2.0,0.0,radiator,1.0,66.1,0.0,combustion
2013.0,181000,2.0,none,2.0,0.0,seat_front,1.0,30.8,0.0,combustion
2021.0,70000,2.0,front,2.0,0.0,starter,1.0,51.7,0.0,combustion
2012.0,232000,2.0,rear,2.0,0.0,alternator,1.0,56.6,1.0,combustion
2020.0,62000,2.0,side,2.0,0.0,battery,1.0,11.5,0.0,combustion
2018.0,91000,2.0,none,2.0,0.0,bumper,1.0,65.2,0.0,combustion
2014.0,162000,2.0,front,2.0,0.0,door_front,1.0,73.3,0.0,combustion
2018.0,98000,2.0,rear,2.0,0.0,door_rear,1.0,79.4,0.0,combustion
2011.0,215000,2.0,side,2.0,0.0,headlight,1.0,25.0,0.0,hybrid
2017.0,128000,2.0,none,2.0,0.0,mirror_side,1.0,21.0,1.0,combustion
2016.0,143000,2.0,front,2.0,0.0,radiator,1.0,77.7,0.0,combustion
2016.0,142000,2.0,rear,2.0,0.0,seat_front,1.0,30.1,0.0,combustion
2022.0,60000,2.0,side,2.0,0.0,starter,1.0,42.6,0.0,combustion
2016.0,147000,2.0,none,2.0,0.0,alternator,1.0,49.1,0.0,combustion
2020.0,84000,2.0,front,2.0,0.0,battery,1.0,11.6,0.0,combustion
2021.0,81000,2.0,rear,2.0,0.0,bumper,1.0,69.9,0.0,combustion
2022.0,60000,2.0,side,2.0,0.0,door_front,1.0,85.9,0.0,combustion
2009.0,263000,2.0,none,2.0,0.0,door_rear,1.0,82.4,0.0,combustion
2017.0,123000,2.0,front,2.0,0.0,headlight,1.0,25.1,0.0,combustion
2020.0,71000,2.0,rear,2.0,0.0,mirror_side,1.0,22.2,0.0,hybrid
2015.0,163000,2.0,side,2.0,0.0,radiator,1.0,70.1,0.0,combustion
2021.0,55000,2.0,none,2.0,0.0,seat_front,1.0,29.1,0.0,combustion
2011.0,189000,2.0,front,2.0,0.0,starter,1.0,52.6,0.0,combustion
2008.0,263000,2.0,rear,2.0,0.0,alternator,1.0,51.5,0.0,combustion
2015.0,163000,2.0,side,2.0,0.0,battery,1.0,12.8,0.0,combustion
2010.0,230000,2.0,none,2.0,0.0,bumper,1.0,66.4,0.0,combustion
2009.0,234000,2.0,front,2.0,0.0,door_front,1.0,82.0,0.0,hybrid
2018.0,98000,2.0,rear,2.0,0.0,door_rear,1.0,87.4,0.0,combustion
2017.0,119000,2.0,side,2.0,0.0,headlight,1.0,23.7,0.0,combustion
2008.0,249000,2.0,none,2.0,0.0,mirror_side,1.0,21.7,0.0,combustion
2019.0,80000,2.0,front,2.0,0.0,radiator,1.0,76.2,0.0,combustion
2015.0,143000,2.0,rear,2.0,0.0,seat_front,1.0,32.8,0.0,combustion
2017.0,119000,2.0,side,2.0,0.0,starter,1.0,48.2,0.0,combustion
2018.0,91000,2.0,none,2.0,0.0,alternator,1.0,50.3,1.0,combustion
2011.0,189000,2.0,front,2.0,0.0,battery,1.0,13.2,0.0,combustion
2021.0,81000,2.0,rear,2.0,0.0,bumper,1.0,61.2,0.0,combustion
2019.0,76000,2.0,side,2.0,0.0,door_front,1.0,90.0,0.0,combustion
2014.0,160000,2.0,none,2.0,0.0,door_rear,1.0,73.6,0.0,combustion
2018.0,94000,2.0,front,2.0,0.0,headlight,1.0,26.0,0.0,combustion
2022.0,29000,2.0,rear,2.0,0.0,mirror_side,1.0,21.7,1.0,combustion
2014.0,167000,2.0,side,2.0,0.0,radiator,1.0,73.4,0.0,combustion
2014.0,160000,2.0,none,2.0,0.0,seat_front,1.0,31.4,1.0,combustion
2012.0,180000,2.0,front,2.0,0.0,starter,1.0,51.7,0.0,combustion
2022.0,29000,2.0,rear,2.0,0.0,alternator,1.0,57.6,0.0,combustion
2011.0,215000,2.0,side,2.0,0.0,battery,1.0,12.6,0.0,hybrid
2014.0,160000,2.0,none,2.0,0.0,bumper,1.0,63.7,1.0,combustion
2018.0,94000,2.0,front,2.0,0.0,door_front,1.0,91.6,0.0,combustion
2019.0,91000,2.0,rear,2.0,0.0,door_rear,1.0,84.2,0.0,combustion
2017.0,119000,2.0,side,2.0,0.0,headlight,1.0,24.8,0.0,combustion
2022.0,52000,2.0,none,2.0,0.0,mirror_side,1.0,20.2,1.0,combustion
2018.0,94000,2.0,front,2.0,0.0,radiator,1.0,82.1,0.0,combustion
2018.0,98000,2.0,rear,2.0,0.0,seat_front,1.0,28.8,0.0,combustion
2016.0,124000,2.0,side,2.0,0.0,starter,1.0,46.6,0.0,combustion
2012.0,169000,2.0,none,2.0,0.0,alternator,1.0,52.9,1.0,combustion
2020.0,84000,2.0,front,2.0,0.0,battery,1.0,10.8,0.0,combustion
2012.0,232000,2.0,rear,2.0,0.0,bumper,1.0,63.3,0.0,combustion
2011.0,215000,2.0,side,2.0,0.0,door_front,1.0,98.7,0.0,hybrid
2013.0,181000,2.0,none,2.0,0.0,door_rear,1.0,87.7,0.0,combustion
2008.0,241000,2.0,front,2.0,0.0,headlight,1.0,26.2,0.0,combustion
2014.0,152000,2.0,rear,2.0,0.0,mirror_side,1.0,21.6,1.0,combustion
2011.0,215000,2.0,side,2.0,0.0,radiator,1.0,68.2,0.0,hybrid
2008.0,249000,2.0,none,2.0,0.0,seat_front,1.0,27.2,0.0,combustion
2009.0,234000,2.0,front,2.0,0.0,starter,1.0,51.3,0.0,hybrid
2021.0,81000,2.0,rear,2.0,0.0,alternator,1.0,57.0,1.0,combustion
2008.0,229000,2.0,side,2.0,0.0,battery,1.0,11.8,0.0,combustion
2016.0,147000,2.0,none,2.0,0.0,bumper,1.0,62.4,1.0,combustion
2014.0,162000,2.0,front,2.0,0.0,door_front,1.0,83.2,0.0,combustion
2010.0,203000,2.0,rear,2.0,0.0,door_rear,1.0,82.0,0.0,combustion
2018.0,116000,2.0,side,2.0,0.0,headlight,1.0,27.4,0.0,hybrid
2013.0,181000,2.0,none,2.0,0.0,mirror_side,1.0,23.0,1.0,combustion
2021.0,70000,2.0,front,2.0,0.0,radiator,1.0,76.1,0.0,combustion
2021.0,81000,2.0,rear,2.0,0.0,seat_front,1.0,34.2,0.0,combustion
2018.0,116000,2.0,side,2.0,0.0,starter,1.0,48.3,0.0,hybrid
2015.0,132000,2.0,none,2.0,0.0,alternator,1.0,55.2,0.0,hybrid
2020.0,84000,2.0,front,2.0,0.0,battery,1.0,11.2,0.0,combustion
2008.0,263000,2.0,rear,2.0,0.0,bumper,1.0,58.6,1.0,combustion
2014.0,167000,2.0,side,2.0,0.0,door_front,1.0,95.8,0.0,combustion
2011.0,221000,2.0,none,2.0,0.0,door_rear,1.0,74.2,0.0,combustion
2016.0,143000,2.0,front,2.0,0.0,headlight,1.0,28.2,0.0,combustion
2018.0,98000,2.0,rear,2.0,0.0,mirror_side,1.0,21.8,0.0,combustion
2014.0,167000,2.0,side,2.0,0.0,radiator,1.0,77.7,1.0,combustion
2021.0,55000,2.0,none,2.0,0.0,seat_front,1.0,28.1,0.0,combustion
2010.0,217000,2.0,front,2.0,0.0,starter,1.0,52.9,0.0,combustion
2021.0,81000,2.0,rear,2.0,0.0,alternator,1.0,57.6,0.0,combustion
2022.0,60000,2.0,side,2.0,0.0,battery,1.0,12.0,0.0,combustion
2016.0,147000,2.0,none,2.0,0.0,bumper,1.0,66.4,0.0,combustion
2013.0,184000,2.0,front,2.0,0.0,door_front,1.0,73.1,0.0,combustion
2022.0,29000,2.0,rear,2.0,0.0,door_rear,1.0,80.6,0.0,combustion
2010.0,209000,2.0,side,2.0,0.0,headlight,1.0,24.3,1.0,hybrid
2022.0,52000,2.0,none,2.0,0.0,mirror_side,1.0,23.2,1.0,combustion
2011.0,189000,2.0,front,2.0,0.0,radiator,1.0,82.1,0.0,combustion
2021.0,81000,2.0,rear,2.0,0.0,seat_front,1.0,29.9,0.0,combustion
2016.0,124000,2.0,side,2.0,0.0,starter,1.0,47.3,0.0,combustion
2010.0,230000,2.0,none,2.0,0.0,alternator,1.0,55.8,1.0,combustion
2021.0,70000,2.0,front,2.0,0.0,battery,1.0,12.2,0.0,combustion
2011.0,226000,2.0,rear,2.0,0.0,bumper,1.0,61.8,0.0,combustion
2013.0,171000,2.0,side,2.0,0.0,door_front,1.0,91.5,0.0,combustion
2012.0,169000,2.0,none,2.0,0.0,door_rear,1.0,82.1,0.0,combustion
2011.0,189000,2.0,front,2.0,0.0,headlight,1.0,27.8,0.0,combustion
2021.0,81000,2.0,rear,2.0,0.0,mirror_side,1.0,21.1,0.0,combustion
2015.0,163000,2.0,side,2.0,0.0,radiator,1.0,64.0,0.0,combustion
2017.0,128000,2.0,none,2.0,0.0,seat_front,1.0,30.6,0.0,combustion
2009.0,234000,2.0,front,2.0,0.0,starter,1.0,52.3,0.0,hybrid
2012.0,232000,2.0,rear,2.0,0.0,alternator,1.0,55.6,0.0,combustion
2012.0,201000,2.0,side,2.0,0.0,battery,1.0,12.8,0.0,combustion
2011.0,221000,2.0,none,2.0,0.0,bumper,1.0,60.5,1.0,combustion
2020.0,84000,2.0,front,2.0,0.0,door_front,1.0,85.4,0.0,combustion
2022.0,29000,2.0,rear,2.0,0.0,door_rear,1.0,86.2,0.0,combustion
2009.0,229000,2.0,side,2.0,0.0,headlight,1.0,23.4,0.0,combustion
2020.0,66000,2.0,none,2.0,0.0,mirror_side,1.0,21.5,0.0,combustion
2022.0,57000,2.0,front,2.0,0.0,radiator,1.0,78.6,0.0,combustion
2009.0,224000,2.0,rear,2.0,0.0,seat_front,1.0,35.6,0.0,hybrid
2011.0,215000,2.0,side,2.0,0.0,starter,1.0,50.1,0.0,hybrid
2018.0,91000,2.0,none,2.0,0.0,alternator,1.0,49.8,1.0,combustion
2016.0,143000,2.0,front,2.0,0.0,battery,1.0,10.3,0.0,combustion
2010.0,203000,2.0,rear,2.0,0.0,bumper,1.0,70.9,0.0,combustion
2008.0,229000,2.0,side,2.0,0.0,door_front,1.0,94.3,0.0,combustion
2011.0,221000,2.0,none,2.0,0.0,door_rear,1.0,66.4,0.0,combustion
2018.0,94000,2.0,front,2.0,0.0,headlight,1.0,24.0,1.0,combustion
2013.0,169000,2.0,rear,2.0,0.0,mirror_side,1.0,22.9,0.0,combustion
2014.0,167000,2.0,side,2.0,0.0,radiator,1.0,71.9,0.0,combustion
2019.0,97000,2.0,none,2.0,0.0,seat_front,1.0,32.1,0.0,combustion
2012.0,180000,2.0,front,2.0,0.0,starter,1.0,44.6,0.0,combustion
2015.0,143000,2.0,rear,2.0,0.0,alternator,1.0,55.2,1.0,combustion
2015.0,163000,2.0,side,2.0,0.0,battery,1.0,11.4,1.0,combustion
2011.0,221000,2.0,none,2.0,0.0,bumper,1.0,68.8,1.0,combustion
2013.0,184000,2.0,front,2.0,0.0,door_front,1.0,77.0,0.0,combustion
2019.0,91000,2.0,rear,2.0,0.0,door_rear,1.0,84.6,0.0,combustion
2011.0,215000,2.0,side,2.0,0.0,headlight,1.0,23.4,0.0,hybrid
2019.0,97000,2.0,none,2.0,0.0,mirror_side,1.0,21.9,1.0,combustion
2010.0,217000,2.0,front,2.0,0.0,radiator,1.0,84.6,0.0,combustion
2020.0,71000,2.0,rear,2.0,0.0,seat_front,1.0,34.5,0.0,hybrid
2016.0,124000,2.0,side,2.0,0.0,starter,1.0,45.3,0.0,combustion
2018.0,91000,2.0,none,2.0,0.0,alternator,1.0,50.9,0.0,combustion
2015.0,152000,2.0,front,2.0,0.0,battery,1.0,11.6,0.0,combustion
2013.0,169000,2.0,rear,2.0,0.0,bumper,1.0,57.1,1.0,combustion
2010.0,209000,2.0,side,2.0,0.0,door_front,1.0,99.8,0.0,hybrid
2014.0,160000,2.0,none,2.0,0.0,door_rear,1.0,87.1,0.0,combustion
2016.0,143000,2.0,front,2.0,0.0,headlight,1.0,27.0,0.0,combustion
2018.0,98000,2.0,rear,2.0,0.0,mirror_side,1.0,22.1,0.0,combustion
2022.0,60000,2.0,side,2.0,0.0,radiator,1.0,68.3,0.0,combustion
2014.0,160000,2.0,none,2.0,0.0,seat_front,1.0,28.4,0.0,combustion
2021.0,70000,2.0,front,2.0,0.0,starter,1.0,49.9,0.0,combustion
2016.0,142000,2.0,rear,2.0,0.0,alternator,1.0,53.3,0.0,combustion
2011.0,215000,2.0,side,2.0,0.0,battery,1.0,12.3,0.0,hybrid
2010.0,230000,2.0,none,2.0,0.0,bumper,1.0,65.2,0.0,combustion
2017.0,123000,2.0,front,2.0,0.0,door_front,1.0,88.7,0.0,combustion
2015.0,143000,2.0,rear,2.0,0.0,door_rear,1.0,84.4,0.0,combustion
2021.0,61000,2.0,side,2.0,0.0,headlight,1.0,21.8,1.0,combustion
2009.0,263000,2.0,none,2.0,0.0,mirror_side,1.0,21.8,0.0,combustion
2008.0,241000,2.0,front,2.0,0.0,radiator,1.0,73.1,0.0,combustion
2014.0,152000,2.0,rear,2.0,0.0,seat_front,1.0,32.0,0.0,combustion
2013.0,171000,2.0,side,2.0,0.0,starter,1.0,49.7,0.0,combustion
2019.0,97000,2.0,none,2.0,0.0,alternator,1.0,55.1,1.0,combustion
2012.0,180000,2.0,front,2.0,0.0,battery,1.0,11.9,0.0,combustion
2018.0,98000,2.0,rear,2.0,0.0,bumper,1.0,66.5,0.0,combustion
2008.0,229000,2.0,side,2.0,0.0,door_front,1.0,97.0,0.0,combustion
2017.0,128000,2.0,none,2.0,0.0,door_rear,1.0,75.3,0.0,combustion
2008.0,241000,2.0,front,2.0,0.0,headlight,1.0,26.2,0.0,combustion
2022.0,29000,2.0,rear,2.0,0.0,mirror_side,1.0,21.4,1.0,combustion
2021.0,61000,2.0,side,2.0,0.0,radiator,1.0,72.0,0.0,combustion
2017.0,128000,2.0,none,2.0,0.0,seat_front,1.0,28.7,0.0,combustion
2011.0,189000,2.0,front,2.0,0.0,starter,1.0,45.7,0.0,combustion
2020.0,71000,2.0,rear,2.0,0.0,alternator,1.0,49.7,1.0,hybrid
2020.0,62000,2.0,side,2.0,0.0,battery,1.0,10.9,0.0,combustion
2019.0,97000,2.0,none,2.0,0.0,bumper,1.0,62.8,0.0,combustion
2009.0,234000,2.0,front,2.0,0.0,door_front,1.0,95.1,0.0,hybrid
2019.0,91000,2.0,rear,2.0,0.0,door_rear,1.0,82.1,0.0,combustion
2011.0,215000,2.0,side,2.0,0.0,headlight,1.0,24.6,0.0,hybrid
2017.0,128000,2.0,none,2.0,0.0,mirror_side,1.0,21.5,0.0,combustion
2021.0,70000,2.0,front,2.0,0.0,radiator,1.0,78.1,0.0,combustion
2017.0,125000,2.0,rear,2.0,0.0,seat_front,1.0,35.3,0.0,combustion
2015.0,163000,2.0,side,2.0,0.0,starter,1.0,48.9,0.0,combustion
2018.0,91000,2.0,none,2.0,0.0,alternator,1.0,53.3,0.0,combustion
2016.0,143000,2.0,front,2.0,0.0,battery,1.0,11.5,0.0,combustion
2017.0,125000,2.0,rear,2.0,0.0,bumper,1.0,65.3,0.0,combustion
2014.0,167000,2.0,side,2.0,0.0,door_front,1.0,100.6,0.0,combustion
2017.0,128000,2.0,none,2.0,0.0,door_rear,1.0,79.1,0.0,combustion
2014.0,162000,2.0,front,2.0,0.0,headlight,1.0,26.2,0.0,combustion
2015.0,143000,2.0,rear,2.0,0.0,mirror_side,1.0,19.6,0.0,combustion
2012.0,201000,2.0,side,2.0,0.0,radiator,1.0,68.2,0.0,combustion
2011.0,221000,2.0,none,2.0,0.0,seat_front,1.0,32.2,0.0,combustion
